"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149 / 주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-02-01 ~ 2024-02-29"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"143","부산광역시 서구 토성동1가","23-4","0023","0004","토성파크아파트","49.9800","202402","18","        18,350","-","3","개인","개인","2015","구덕로124번길 58","-","중개거래","부산 서구","-"
"144","부산광역시 서구 토성동1가","25-1","0025","0001","토성동경동리인타워","72.1673","202402","05","        43,500","-","8","개인","개인","2018","보수대로 27","-","중개거래","부산 서구","-"
"145","부산광역시 서구 토성동5가","21-1","0021","0001","헤리츠아파트2차","84.9600","202402","21","        33,000","-","5","개인","개인","2015","구덕로142번길 3","-","중개거래","부산 서구","-"
"146","부산광역시 서구 토성동5가","29-7","0029","0007","대신빌라","72.4850","202402","14","        15,000","-","3","개인","개인","2001","구덕로 135-6","-","중개거래","부산 서구","-"
"147","부산광역시 서구 토성동5가","32","0032","0000","서원스위트홈","68.0200","202402","01","        21,700","-","7","개인","개인","2004","구덕로 138","-","중개거래","부산 서구","-"
"148","부산광역시 서구 토성동5가","46-1","0046","0001","아크로폴리스","75.8240","202402","21","        16,000","-","12","개인","개인","2003","구덕로 135","-","중개거래","부산 영도구","-"
"149","부산광역시 서구 남부민동","30-1","0030","0001","문화","52.0000","202402","19","         9,400","-","2","개인","개인","1975","천마로187번길 20","-","중개거래","부산 서구","-"
"150","부산광역시 서구 남부민동","653","0653","0000","대진타워맨션","78.6600","202402","15","        18,600","-","11","개인","개인","1985","충무대로 185","-","중개거래","부산 서구","-"
"151","부산광역시 서구 남부민동","685","0685","0000","현대타운","59.8500","202402","02","        20,700","-","15","개인","개인","1999","충무대로 246","-","중개거래","부산 서구","-"
"152","부산광역시 서구 암남동","16-6","0016","0006","송도동일스위트","59.9158","202402","21","        14,000","-","5","개인","개인","2006","성산길 47-17","-","중개거래","부산 서구","-"
"153","부산광역시 서구 암남동","64-2","0064","0002","송도정림비치타운","84.4000","202402","24","        14,000","-","1","개인","개인","1993","감천로 271","-","직거래","-","-"
"154","부산광역시 서구 암남동","206-1","0206","0001","송도삼정비치맨션","61.5600","202402","29","        22,000","-","9","개인","개인","1988","충무대로 64","-","직거래","-","-"
"155","부산광역시 서구 암남동","604-2","0604","0002","송도혜성비치타운","59.3000","202402","17","        13,000","-","14","개인","개인","1993","암남공원로 52","-","중개거래","부산 서구","-"
"156","부산광역시 서구 암남동","611-5","0611","0005","송도현대","84.8650","202402","26","        15,500","-","6","개인","개인","1992","암남공원로 72","-","중개거래","부산 서구","-"
"157","부산광역시 서구 암남동","764","0764","0000","송도서린엘마르","59.9026","202402","01","        36,900","-","4","개인","개인","2016","송도해변로 21","-","중개거래","부산 서구","-"
"158","부산광역시 서구 암남동","764","0764","0000","송도서린엘마르","59.9026","202402","22","        37,000","-","21","개인","개인","2016","송도해변로 21","-","중개거래","부산 서구","-"
"159","부산광역시 서구 암남동","771","0771","0000","비스타동원더비치테라스","101.8156","202402","26","        56,663","-","21","개인","개인","2023","암남공원로 16","-","중개거래","부산 서구","-"
"160","부산광역시 서구 암남동","775","0775","0000","힐스테이트이진베이시티아파트","105.4798","202402","21","        75,000","-","11","개인","개인","2022","송도해변로 192","-","중개거래","부산 서구","-"
"161","부산광역시 서구 암남동","775","0775","0000","힐스테이트이진베이시티아파트","138.8670","202402","15","       118,000","-","11","개인","개인","2022","송도해변로 192","-","중개거래","부산 서구","-"
"162","부산광역시 서구 암남동","775","0775","0000","힐스테이트이진베이시티아파트","105.4798","202402","03","       104,000","-","65","개인","개인","2022","송도해변로 192","-","중개거래","부산 서구","-"
"163","부산광역시 서구 암남동","775","0775","0000","힐스테이트이진베이시티아파트","92.9051","202402","07","        70,500","-","9","개인","개인","2022","송도해변로 192","-","중개거래","부산 서구","-"
"164","부산광역시 동구 초량동","723","0723","0000","초량베스티움센트럴베이","73.2768","202402","19","        44,000","-","3","개인","개인","2021","홍곡로 37","-","중개거래","부산 동구","-"
"165","부산광역시 동구 초량동","1143-8","1143","0008","고관맨션","54.0100","202402","06","        15,000","-","1","개인","개인","1977","고관로 76","-","직거래","-","-"
"166","부산광역시 동구 초량동","1160-1","1160","0001","지원더뷰오션2차","84.9215","202402","21","        44,000","-","21","개인","개인","2019","중앙대로296번길 7-10","-","중개거래","부산 동구","-"
"167","부산광역시 동구 초량동","1161-1","1161","0001","지원더뷰오션1차","84.6627","202402","17","        46,000","-","11","개인","개인","2018","중앙대로286번길 7-8","-","중개거래","부산 동구","-"
"168","부산광역시 동구 초량동","1165-11","1165","0011","부산역유림줄리엣","16.7238","202402","14","         5,500","-","9","개인","개인","2014","중앙대로274번길 7-3","-","중개거래","부산 동구","-"
"169","부산광역시 동구 초량동","1218","1218","0000","e편한세상부산항","84.6836","202402","17","        56,500","-","12","개인","개인","2019","홍곡로 50","-","중개거래","부산 동구","-"
"170","부산광역시 동구 초량동","1218","1218","0000","e편한세상부산항","69.7307","202402","09","        52,000","-","16","개인","개인","2019","홍곡로 50","-","중개거래","부산 동구","-"
"171","부산광역시 동구 초량동","1218","1218","0000","e편한세상부산항","69.7307","202402","05","        54,800","-","22","개인","개인","2019","홍곡로 50","-","중개거래","부산 동구","-"
"172","부산광역시 동구 초량동","1226","1226","0000","범양레우스센트럴베이","72.7162","202402","06","        49,000","-","23","개인","개인","2020","초량중로 114","-","중개거래","부산 동구","-"
"173","부산광역시 동구 초량동","1226","1226","0000","범양레우스센트럴베이","72.7162","202402","01","        43,000","-","2","개인","개인","2020","초량중로 114","-","중개거래","부산 동구","-"
"174","부산광역시 동구 초량동","1226","1226","0000","범양레우스센트럴베이","72.7162","202402","09","        46,000","-","9","개인","개인","2020","초량중로 114","-","직거래","-","-"
"175","부산광역시 동구 수정동","440","0440","0000","수성아파트(440-0)","49.5900","202402","13","         5,800","-","5","개인","개인","1962","수정공원로 145","-","중개거래","부산 동구","-"
"176","부산광역시 동구 좌천동","187-5","0187","0005","선경뉴빌","47.8600","202402","07","        12,000","-","9","개인","개인","2013","자성로8번길 12","-","중개거래","부산 동구","-"
"177","부산광역시 동구 좌천동","741-1","0741","0001","좌천시민(741-1)","36.4000","202402","26","         3,500","-","2","개인","개인","1962","성북로22번길 17","-","직거래","-","-"
"178","부산광역시 동구 좌천동","1168","1168","0000","두산위브범일뉴타운","59.6572","202402","21","        26,000","-","19","개인","개인","2006","성남일로 5","-","중개거래","부산 동구","-"
"179","부산광역시 동구 좌천동","1168","1168","0000","두산위브범일뉴타운","59.6572","202402","06","        25,500","-","16","개인","개인","2006","성남일로 5","-","중개거래","부산 동구","-"
"180","부산광역시 동구 좌천동","1170","1170","0000","좌천서린엘마르더뷰","59.8947","202402","08","        26,700","-","20","개인","개인","2018","망양로 850","-","중개거래","부산 동구","-"
"181","부산광역시 동구 좌천동","1176","1176","0000","부산항일동미라주더오션(1지구)","84.8770","202402","27","        45,000","-","24","개인","개인","2021","자성로 6","-","직거래","-","-"
"182","부산광역시 동구 범일동","62-720","0062","0720","한성기린","115.0400","202402","07","        29,700","-","23","개인","개인","1997","중앙대로 514","-","중개거래","부산 동구","-"
"183","부산광역시 동구 범일동","1655","1655","0000","오션브릿지","84.9800","202402","19","        57,000","-","39","개인","개인","2018","범일로 41","-","중개거래","부산 동구","-"
"184","부산광역시 영도구 남항동2가","230-2","0230","0002","유진캐슬3차아파트","74.6200","202402","24","        24,200","-","9","개인","개인","2016","절영로93번길 35","-","중개거래","부산 영도구","-"
"185","부산광역시 영도구 영선동2가","175","0175","0000","동부산아이존빌","43.1366","202402","06","        18,000","-","12","개인","개인","2004","영선대로 98","-","중개거래","부산 영도구","-"
"186","부산광역시 영도구 영선동4가","186-46","0186","0046","반도보라","84.8100","202402","16","        27,500","-","4","개인","개인","2000","해안산책길 30","-","중개거래","부산 영도구","-"
"187","부산광역시 영도구 영선동4가","1106","1106","0000","동산(1106)","84.0000","202402","20","        15,000","-","2","개인","개인","1990","절영로 239","-","중개거래","부산 영도구","-"
"188","부산광역시 영도구 봉래동4가","343","0343","0000","영도센트럴에일린의뜰","59.9774","202402","05","        36,000","-","4","개인","개인","2023","태종로 172","-","중개거래","부산 영도구","-"
"189","부산광역시 영도구 봉래동4가","343","0343","0000","영도센트럴에일린의뜰","59.9774","202402","10","        39,000","-","8","개인","개인","2023","태종로 172","-","중개거래","부산 영도구","-"
"190","부산광역시 영도구 봉래동5가","30-1","0030","0001","한진중공업사원","60.0000","202402","22","         9,500","-","4","개인","개인","1998","하나길 753","-","직거래","-","-"
"191","부산광역시 영도구 청학동","69-93","0069","0093","한일유앤아이","84.4568","202402","21","        16,000","-","16","개인","개인","2005","일산봉로 58","-","중개거래","부산 영도구","-"
"192","부산광역시 영도구 청학동","85","0085","0000","일신마리나","84.9800","202402","23","        11,000","-","1","개인","개인","1994","조내기로 33","-","중개거래","부산 영도구","-"
"193","부산광역시 영도구 청학동","99-294","0099","0294","신영도롯데낙천대","84.9700","202402","06","        19,100","-","3","개인","개인","2005","청학남로 48","-","중개거래","부산 영도구","-"
"194","부산광역시 영도구 청학동","216-26","0216","0026","비온뒤","66.0250","202402","02","        14,100","-","5","개인","개인","2014","해양로 78","-","중개거래","부산 영도구","-"
"195","부산광역시 영도구 청학동","489-30","0489","0030","원우엔리치빌","84.9149","202402","26","        17,000","-","10","개인","개인","2004","조내기로 38","-","중개거래","부산 영도구","-"
"196","부산광역시 영도구 동삼동","335-1","0335","0001","건아맨션(335-1)","48.7200","202402","29","         5,600","-","5","개인","법인","1983","동삼로50번길 30","-","중개거래","부산 영도구","-"
"197","부산광역시 영도구 동삼동","344-1","0344","0001","동광세화맨션","57.0600","202402","26","         9,300","-","4","개인","개인","1984","동삼로28번길 22","-","중개거래","부산 영도구","-"
"198","부산광역시 영도구 동삼동","510-2","0510","0002","절영아파트(208동-214동)","46.2700","202402","13","        12,000","-","18","개인","개인","1995","와치로 231","-","직거래","-","-"
"199","부산광역시 영도구 동삼동","510-27","0510","0027","벽산비치","85.8700","202402","01","        22,600","-","5","개인","개인","1995","와치로 266","-","중개거래","부산 영도구","-"
"200","부산광역시 영도구 동삼동","510-33","0510","0033","국제마마뉴비치타운","85.7600","202402","13","        16,300","-","10","개인","개인","1995","중리로 32","-","중개거래","부산 영도구","-"
